Borough,Neighbourhood,game,year,Ticket_sales,Net_sales,Income,SES,Education,MBSA,Population,jackpot_size
North York,WillowdaleSouth,Lotto 649,2013,1495.3671232876711,7989.671232876713,30085,1.977675916,13.1277566,0.754711827,67114,10890410.95890411
North York,WillowdaleSouth,Lotto 649,2014,1105.868493150685,6689.210958904109,30085,1.977675916,13.1277566,0.754711827,67114,8641095.89041096
North York,WillowdaleSouth,Lotto 649,2015,1276.9479452054795,7909.339726027397,30085,1.977675916,13.1277566,0.754711827,67114,14010958.90410959
North York,WillowdaleSouth,Lotto Max,2012,1272.8524590163934,11618.674863387978,30085,1.977675916,13.1277566,0.754711827,67114,35483606.55737705
North York,WillowdaleSouth,Lotto Max,2013,964.6739726027397,8396.630136986301,30085,1.977675916,13.1277566,0.754711827,67114,27515068.493150685
North York,WillowdaleSouth,Lotto Max,2014,945.7534246575342,8190.438356164384,30085,1.977675916,13.1277566,0.754711827,67114,28005479.452054795
North York,WillowdaleSouth,Lotto Max,2015,1199.2876712328766,10758.917808219177,30085,1.977675916,13.1277566,0.754711827,67114,40539726.02739726
North York,WillowdaleWest,Lottario,2012,86.10928961748634,292.2568306010929,22287,-1.294004549,9.753445636,0.557451923,39583,448142.07650273223
North York,WillowdaleWest,Lottario,2013,92.11813186813187,309.04945054945057,22287,-1.294004549,9.753445636,0.557451923,39583,487417.5824175824
North York,WillowdaleWest,Lottario,2014,80.27397260273973,287.4,22287,-1.294004549,9.753445636,0.557451923,39583,386084.9315068493
North York,WillowdaleWest,Lottario,2015,90.72602739726027,296.9835616438356,22287,-1.294004549,9.753445636,0.557451923,39583,494164.38356164383
North York,WillowdaleWest,Lotto 649,2012,745.4726775956284,3816.6338797814205,22287,-1.294004549,9.753445636,0.557451923,39583,10366120.218579235
North York,WillowdaleWest,Lotto 649,2013,778.6109589041096,4244.378082191781,22287,-1.294004549,9.753445636,0.557451923,39583,10890410.95890411
North York,WillowdaleWest,Lotto 649,2014,601.4328767123287,3687.4931506849316,22287,-1.294004549,9.753445636,0.557451923,39583,8641095.89041096
North York,WillowdaleWest,Lotto 649,2015,677.4739726027398,4295.408219178083,22287,-1.294004549,9.753445636,0.557451923,39583,14010958.90410959
North York,WillowdaleWest,Lotto Max,2012,516.9672131147541,4584.904371584699,22287,-1.294004549,9.753445636,0.557451923,39583,35483606.55737705
North York,WillowdaleWest,Lotto Max,2013,416.02465753424656,3496.328767123288,22287,-1.294004549,9.753445636,0.557451923,39583,27515068.493150685
North York,WillowdaleWest,Lotto Max,2014,409.54794520547944,3404.3835616438355,22287,-1.294004549,9.753445636,0.557451923,39583,28005479.452054795
North York,WillowdaleWest,Lotto Max,2015,518.3561643835617,4529.342465753424,22287,-1.294004549,9.753445636,0.557451923,39583,40539726.02739726
North York,York Mills / Silver Hills,Lottario,2012,8.326027397260274,24.873972602739727,38683,2.712822226,12.11568123,0.782040816,12025,448684.9315068493
North York,York Mills / Silver Hills,Lottario,2013,9.44413407821229,28.68435754189944,38683,2.712822226,12.11568123,0.782040816,12025,487905.0279329609
North York,York Mills / Silver Hills,Lottario,2014,8.025139664804469,24.237430167597765,38683,2.712822226,12.11568123,0.782040816,12025,387321.2290502793
North York,York Mills / Silver Hills,Lottario,2015,9.707520891364902,28.774373259052926,38683,2.712822226,12.11568123,0.782040816,12025,497660.16713091923
North York,York Mills / Silver Hills,Lotto 649,2012,99.58082191780822,533.5342465753424,38683,2.712822226,12.11568123,0.782040816,12025,10364383.561643835
North York,York Mills / Silver Hills,Lotto 649,2013,95.48484848484848,544.3553719008264,38683,2.712822226,12.11568123,0.782040816,12025,10906336.08815427
North York,York Mills / Silver Hills,Lotto 649,2014,72.2396694214876,491.1404958677686,38683,2.712822226,12.11568123,0.782040816,12025,8617079.889807163
North York,York Mills / Silver Hills,Lotto 649,2015,85.21763085399449,604.2479338842975,38683,2.712822226,12.11568123,0.782040816,12025,14030303.030303031
North York,York Mills / Silver Hills,Lotto Max,2012,85.41917808219178,799.2191780821918,38683,2.712822226,12.11568123,0.782040816,12025,35547945.20547945
North York,York Mills / Silver Hills,Lotto Max,2013,63.348066298342545,554.7237569060774,38683,2.712822226,12.11568123,0.782040816,12025,27433701.657458562
North York,York Mills / Silver Hills,Lotto Max,2014,59.65650969529086,517.437673130194,38683,2.712822226,12.11568123,0.782040816,12025,27983379.50138504
North York,York Mills / Silver Hills,Lotto Max,2015,76.29362880886427,688.3379501385042,38683,2.712822226,12.11568123,0.782040816,12025,40518005.54016621
North York,York Mills West,Lottario,2012,14.210958904109589,35.99178082191781,45504,3.70205347,12.51640867,0.806779661,7813,448684.9315068493
North York,York Mills West,Lottario,2013,17.56749311294766,45.78512396694215,45504,3.70205347,12.51640867,0.806779661,7813,488071.6253443526
North York,York Mills West,Lottario,2014,13.147945205479452,32.6,45504,3.70205347,12.51640867,0.806779661,7813,386084.9315068493
North York,York Mills West,Lottario,2015,16.95303867403315,43.81767955801105,45504,3.70205347,12.51640867,0.806779661,7813,491685.0828729282
North York,York Mills West,Lotto 649,2012,158.5792349726776,818.8306010928961,45504,3.70205347,12.51640867,0.806779661,7813,10366120.218579235
North York,York Mills West,Lotto 649,2013,174.14246575342466,990.9342465753425,45504,3.70205347,12.51640867,0.806779661,7813,10890410.95890411
North York,York Mills West,Lotto 649,2014,133.2054794520548,834.1479452054795,45504,3.70205347,12.51640867,0.806779661,7813,8641095.89041096
North York,York Mills West,Lotto 649,2015,153.43287671232878,1004.5561643835616,45504,3.70205347,12.51640867,0.806779661,7813,14010958.90410959
North York,York Mills West,Lotto Max,2012,167.49726775956285,1612.5819672131147,45504,3.70205347,12.51640867,0.806779661,7813,35483606.55737705
North York,York Mills West,Lotto Max,2013,134.09315068493152,1213.027397260274,45504,3.70205347,12.51640867,0.806779661,7813,27515068.493150685
North York,York Mills West,Lotto Max,2014,131.813698630137,1182.150684931507,45504,3.70205347,12.51640867,0.806779661,7813,28005479.452054795
North York,York Mills West,Lotto Max,2015,162.86027397260273,1485.3972602739725,45504,3.70205347,12.51640867,0.806779661,7813,40539726.02739726
Scarborough,Agincourt,Lottario,2012,169.44262295081967,516.4508196721312,20672,-2.429944536,7.606944444,0.517107093,36505,448142.07650273223
Scarborough,Agincourt,Lottario,2013,201.2082191780822,603.9589041095891,20672,-2.429944536,7.606944444,0.517107093,36505,486767.12328767125
Scarborough,Agincourt,Lottario,2014,179.33698630136988,522.3945205479451,20672,-2.429944536,7.606944444,0.517107093,36505,386084.9315068493
Scarborough,Agincourt,Lottario,2015,220.9041095890411,653.9753424657534,20672,-2.429944536,7.606944444,0.517107093,36505,494164.38356164383
Scarborough,Agincourt,Lotto 649,2012,1690.8306010928961,8182,20672,-2.429944536,7.606944444,0.517107093,36505,10366120.218579235
Scarborough,Agincourt,Lotto 649,2013,1734.345205479452,9128.717808219179,20672,-2.429944536,7.606944444,0.517107093,36505,10890410.95890411
Scarborough,Agincourt,Lotto 649,2014,1378.7342465753425,8281.594520547946,20672,-2.429944536,7.606944444,0.517107093,36505,8641095.89041096
Scarborough,Agincourt,Lotto 649,2015,1608.7835616438356,9745.767123287671,20672,-2.429944536,7.606944444,0.517107093,36505,14010958.90410959
Scarborough,Agincourt,Lotto Max,2012,1213.5737704918033,10425.532786885246,20672,-2.429944536,7.606944444,0.517107093,36505,35483606.55737705
Scarborough,Agincourt,Lotto Max,2013,966.1287671232876,7983.767123287671,20672,-2.429944536,7.606944444,0.517107093,36505,27515068.493150685
Scarborough,Agincourt,Lotto Max,2014,987.6520547945205,8052.657534246576,20672,-2.429944536,7.606944444,0.517107093,36505,28005479.452054795
Scarborough,Agincourt,Lotto Max,2015,1257.868493150685,10554.219178082192,20672,-2.429944536,7.606944444,0.517107093,36505,40539726.02739726
Scarborough,Birch Cliff / Cliffside West,Lottario,2012,74.80327868852459,236.9672131147541,33114,-0.430650577,7.814788227,0.612755315,21505,448142.07650273223
Scarborough,Birch Cliff / Cliffside West,Lottario,2013,84.18406593406593,274.010989010989,33114,-0.430650577,7.814788227,0.612755315,21505,487417.5824175824
Scarborough,Birch Cliff / Cliffside West,Lottario,2014,73.3945205479452,247.27671232876713,33114,-0.430650577,7.814788227,0.612755315,21505,386084.9315068493
Scarborough,Birch Cliff / Cliffside West,Lottario,2015,90.33424657534246,291.5643835616438,33114,-0.430650577,7.814788227,0.612755315,21505,494164.38356164383
Scarborough,Birch Cliff / Cliffside West,Lotto 649,2012,602.8934426229508,3072.1639344262294,33114,-0.430650577,7.814788227,0.612755315,21505,10366120.218579235
Scarborough,Birch Cliff / Cliffside West,Lotto 649,2013,598.2912087912088,3213.1428571428573,33114,-0.430650577,7.814788227,0.612755315,21505,10890109.89010989
Scarborough,Birch Cliff / Cliffside West,Lotto 649,2014,479.972602739726,2992.3479452054794,33114,-0.430650577,7.814788227,0.612755315,21505,8641095.89041096
Scarborough,Birch Cliff / Cliffside West,Lotto 649,2015,548.2164383561644,3385.5287671232877,33114,-0.430650577,7.814788227,0.612755315,21505,14010958.90410959
Scarborough,Birch Cliff / Cliffside West,Lotto Max,2012,433.2896174863388,3801.311475409836,33114,-0.430650577,7.814788227,0.612755315,21505,35483606.55737705
Scarborough,Birch Cliff / Cliffside West,Lotto Max,2013,336.28846153846155,2770.096153846154,33114,-0.430650577,7.814788227,0.612755315,21505,27478021.97802198
Scarborough,Birch Cliff / Cliffside West,Lotto Max,2014,339.0493150684932,2777.068493150685,33114,-0.430650577,7.814788227,0.612755315,21505,28005479.452054795
Scarborough,Birch Cliff / Cliffside West,Lotto Max,2015,430.3041095890411,3616.5890410958905,33114,-0.430650577,7.814788227,0.612755315,21505,40539726.02739726
Scarborough,Cedarbrae,Lottario,2012,177.10655737704917,530.6092896174863,24029,-2.140883831,7.506204536,0.514940647,23706,448142.07650273223
Scarborough,Cedarbrae,Lottario,2013,200.25205479452055,625.1397260273973,24029,-2.140883831,7.506204536,0.514940647,23706,486767.12328767125
Scarborough,Cedarbrae,Lottario,2014,174.4849315068493,498.15616438356165,24029,-2.140883831,7.506204536,0.514940647,23706,386084.9315068493
Scarborough,Cedarbrae,Lottario,2015,202.07123287671232,573.5589041095891,24029,-2.140883831,7.506204536,0.514940647,23706,494164.38356164383
Scarborough,Cedarbrae,Lotto 649,2012,1380.48087431694,6174.96174863388,24029,-2.140883831,7.506204536,0.514940647,23706,10366120.218579235
Scarborough,Cedarbrae,Lotto 649,2013,1397.8301369863013,6824.054794520548,24029,-2.140883831,7.506204536,0.514940647,23706,10890410.95890411
Scarborough,Cedarbrae,Lotto 649,2014,1073.8794520547945,5971.257534246575,24029,-2.140883831,7.506204536,0.514940647,23706,8641095.89041096
Scarborough,Cedarbrae,Lotto 649,2015,1189.0657534246575,6612.912328767124,24029,-2.140883831,7.506204536,0.514940647,23706,14010958.90410959
Scarborough,Cedarbrae,Lotto Max,2012,1007.7896174863388,8627.540983606557,24029,-2.140883831,7.506204536,0.514940647,23706,35483606.55737705
Scarborough,Cedarbrae,Lotto Max,2013,788.9808219178083,6498.328767123287,24029,-2.140883831,7.506204536,0.514940647,23706,27515068.493150685
Scarborough,Cedarbrae,Lotto Max,2014,784.413698630137,6311.945205479452,24029,-2.140883831,7.506204536,0.514940647,23706,28005479.452054795
Scarborough,Cedarbrae,Lotto Max,2015,958.7041095890411,7815.3835616438355,24029,-2.140883831,7.506204536,0.514940647,23706,40539726.02739726
Scarborough,Clarks Corners / Tam O'Shanter / Sullivan,Lottario,2012,175.68032786885246,579.7650273224044,20747,-2.322299475,7.482192995,0.536647546,34364,448142.07650273223
Scarborough,Clarks Corners / Tam O'Shanter / Sullivan,Lottario,2013,186.68493150684932,578.6602739726028,20747,-2.322299475,7.482192995,0.536647546,34364,486767.12328767125
Scarborough,Clarks Corners / Tam O'Shanter / Sullivan,Lottario,2014,161.63287671232877,502.241095890411,20747,-2.322299475,7.482192995,0.536647546,34364,386084.9315068493
Scarborough,Clarks Corners / Tam O'Shanter / Sullivan,Lottario,2015,194.1123287671233,601.1945205479452,20747,-2.322299475,7.482192995,0.536647546,34364,494164.38356164383
Scarborough,Clarks Corners / Tam O'Shanter / Sullivan,Lotto 649,2012,1474.9262295081967,7137.147540983607,20747,-2.322299475,7.482192995,0.536647546,34364,10366120.218579235
Scarborough,Clarks Corners / Tam O'Shanter / Sullivan,Lotto 649,2013,1455.331506849315,7513.621917808219,20747,-2.322299475,7.482192995,0.536647546,34364,10890410.95890411
Scarborough,Clarks Corners / Tam O'Shanter / Sullivan,Lotto 649,2014,1134.1753424657534,6673.1506849315065,20747,-2.322299475,7.482192995,0.536647546,34364,8641095.89041096
Scarborough,Clarks Corners / Tam O'Shanter / Sullivan,Lotto 649,2015,1291.3260273972603,7775.506849315068,20747,-2.322299475,7.482192995,0.536647546,34364,14010958.90410959
Scarborough,Clarks Corners / Tam O'Shanter / Sullivan,Lotto Max,2012,1052.9098360655737,9208.333333333334,20747,-2.322299475,7.482192995,0.536647546,34364,35483606.55737705
Scarborough,Clarks Corners / Tam O'Shanter / Sullivan,Lotto Max,2013,798.2027397260274,6698.328767123287,20747,-2.322299475,7.482192995,0.536647546,34364,27515068.493150685
Scarborough,Clarks Corners / Tam O'Shanter / Sullivan,Lotto Max,2014,801.0219178082192,6565.534246575343,20747,-2.322299475,7.482192995,0.536647546,34364,28005479.452054795
Scarborough,Clarks Corners / Tam O'Shanter / Sullivan,Lotto Max,2015,1014.4849315068493,8609.054794520547,20747,-2.322299475,7.482192995,0.536647546,34364,40539726.02739726
Scarborough,Cliffside / Cliffcrest / Scarborough Village West,Lottario,2012,47.904371584699454,170.2486338797814,27842,-1.097607627,7.509576837,0.60706592,22919,448142.07650273223
Scarborough,Cliffside / Cliffcrest / Scarborough Village West,Lottario,2013,57.78356164383562,196.34246575342465,27842,-1.097607627,7.509576837,0.60706592,22919,486767.12328767125
Scarborough,Cliffside / Cliffcrest / Scarborough Village West,Lottario,2014,50.05205479452055,185.0904109589041,27842,-1.097607627,7.509576837,0.60706592,22919,386084.9315068493
Scarborough,Cliffside / Cliffcrest / Scarborough Village West,Lottario,2015,57.58904109589041,186.86301369863014,27842,-1.097607627,7.509576837,0.60706592,22919,494164.38356164383
Scarborough,Cliffside / Cliffcrest / Scarborough Village West,Lotto 649,2012,373.0109289617486,1889.3989071038252,27842,-1.097607627,7.509576837,0.60706592,22919,10366120.218579235
Scarborough,Cliffside / Cliffcrest / Scarborough Village West,Lotto 649,2013,392.3808219178082,2121.205479452055,27842,-1.097607627,7.509576837,0.60706592,22919,10890410.95890411
Scarborough,Cliffside / Cliffcrest / Scarborough Village West,Lotto 649,2014,306.1616438356164,1948.9972602739726,27842,-1.097607627,7.509576837,0.60706592,22919,8641095.89041096
Scarborough,Cliffside / Cliffcrest / Scarborough Village West,Lotto 649,2015,366.56164383561645,2296.1013698630136,27842,-1.097607627,7.509576837,0.60706592,22919,14010958.90410959
Scarborough,Cliffside / Cliffcrest / Scarborough Village West,Lotto Max,2012,273.1885245901639,2414.754098360656,27842,-1.097607627,7.509576837,0.60706592,22919,35483606.55737705
Scarborough,Cliffside / Cliffcrest / Scarborough Village West,Lotto Max,2013,220.4082191780822,1845.6164383561643,27842,-1.097607627,7.509576837,0.60706592,22919,27515068.493150685
Scarborough,Cliffside / Cliffcrest / Scarborough Village West,Lotto Max,2014,216.13972602739727,1795.8082191780823,27842,-1.097607627,7.509576837,0.60706592,22919,28005479.452054795
Scarborough,Cliffside / Cliffcrest / Scarborough Village West,Lotto Max,2015,298.25479452054793,2556.821917808219,27842,-1.097607627,7.509576837,0.60706592,22919,40539726.02739726
Scarborough,Dorset Park / Wexford Heights / Scarborough Town Centre,Lottario,2012,298.3387978142076,886.7978142076503,23357,-2.554991081,6.937891873,0.491853601,43305,448142.07650273223
Scarborough,Dorset Park / Wexford Heights / Scarborough Town Centre,Lottario,2013,343.4739726027397,1042.8794520547945,23357,-2.554991081,6.937891873,0.491853601,43305,486767.12328767125
Scarborough,Dorset Park / Wexford Heights / Scarborough Town Centre,Lottario,2014,294.7808219178082,862.2712328767124,23357,-2.554991081,6.937891873,0.491853601,43305,386084.9315068493
Scarborough,Dorset Park / Wexford Heights / Scarborough Town Centre,Lottario,2015,355.1397260273973,1044.1561643835616,23357,-2.554991081,6.937891873,0.491853601,43305,494164.38356164383
Scarborough,Dorset Park / Wexford Heights / Scarborough Town Centre,Lotto 649,2012,2429.6338797814205,11122.688524590163,23357,-2.554991081,6.937891873,0.491853601,43305,10366120.218579235
Scarborough,Dorset Park / Wexford Heights / Scarborough Town Centre,Lotto 649,2013,2494.945205479452,12539.816438356165,23357,-2.554991081,6.937891873,0.491853601,43305,10890410.95890411
Scarborough,Dorset Park / Wexford Heights / Scarborough Town Centre,Lotto 649,2014,1918.4493150684932,10964.88493150685,23357,-2.554991081,6.937891873,0.491853601,43305,8641095.89041096
Scarborough,Dorset Park / Wexford Heights / Scarborough Town Centre,Lotto 649,2015,2177.731506849315,12546.090410958905,23357,-2.554991081,6.937891873,0.491853601,43305,14010958.90410959
Scarborough,Dorset Park / Wexford Heights / Scarborough Town Centre,Lotto Max,2012,1839.4863387978141,16105.628415300547,23357,-2.554991081,6.937891873,0.491853601,43305,35483606.55737705
Scarborough,Dorset Park / Wexford Heights / Scarborough Town Centre,Lotto Max,2013,1437.531506849315,12114.767123287671,23357,-2.554991081,6.937891873,0.491853601,43305,27515068.493150685
Scarborough,Dorset Park / Wexford Heights / Scarborough Town Centre,Lotto Max,2014,1424.386301369863,11649.068493150686,23357,-2.554991081,6.937891873,0.491853601,43305,28005479.452054795
Scarborough,Dorset Park / Wexford Heights / Scarborough Town Centre,Lotto Max,2015,1784.3479452054794,14955.520547945205,23357,-2.554991081,6.937891873,0.491853601,43305,40539726.02739726
Scarborough,Golden Mile / Clairlea / Oakridge,Lottario,2012,235.59016393442624,693.0136612021857,23062,-2.543044671,7.286070427,0.482137496,32981,448142.07650273223
Scarborough,Golden Mile / Clairlea / Oakridge,Lottario,2013,270.9890410958904,801.6767123287672,23062,-2.543044671,7.286070427,0.482137496,32981,486767.12328767125
Scarborough,Golden Mile / Clairlea / Oakridge,Lottario,2014,239.82465753424657,694.9890410958905,23062,-2.543044671,7.286070427,0.482137496,32981,386084.9315068493
Scarborough,Golden Mile / Clairlea / Oakridge,Lottario,2015,290.8301369863014,827.5616438356165,23062,-2.543044671,7.286070427,0.482137496,32981,494164.38356164383
Scarborough,Golden Mile / Clairlea / Oakridge,Lotto 649,2012,1814.6693989071039,8177.617486338798,23062,-2.543044671,7.286070427,0.482137496,32981,10366120.218579235
Scarborough,Golden Mile / Clairlea / Oakridge,Lotto 649,2013,1865.2876712328766,9037.454794520549,23062,-2.543044671,7.286070427,0.482137496,32981,10890410.95890411
Scarborough,Golden Mile / Clairlea / Oakridge,Lotto 649,2014,1435.1123287671232,8010.106849315069,23062,-2.543044671,7.286070427,0.482137496,32981,8641095.89041096
Scarborough,Golden Mile / Clairlea / Oakridge,Lotto 649,2015,1631.6109589041096,9113.046575342465,23062,-2.543044671,7.286070427,0.482137496,32981,14010958.90410959
Scarborough,Golden Mile / Clairlea / Oakridge,Lotto Max,2012,1261.5027322404371,10429.24863387978,23062,-2.543044671,7.286070427,0.482137496,32981,35483606.55737705
Scarborough,Golden Mile / Clairlea / Oakridge,Lotto Max,2013,1010.068493150685,7987.2054794520545,23062,-2.543044671,7.286070427,0.482137496,32981,27515068.493150685
Scarborough,Golden Mile / Clairlea / Oakridge,Lotto Max,2014,1015.4684931506849,7950.123287671233,23062,-2.543044671,7.286070427,0.482137496,32981,28005479.452054795
Scarborough,Golden Mile / Clairlea / Oakridge,Lotto Max,2015,1276.5698630136985,10286.86301369863,23062,-2.543044671,7.286070427,0.482137496,32981,40539726.02739726
Scarborough,Guildwood / Morningside / West Hill,Lottario,2012,168.2431693989071,515.2349726775956,24726,-2.272600179,6.792614573,0.518585675,46398,448142.07650273223
Scarborough,Guildwood / Morningside / West Hill,Lottario,2013,185.27123287671233,577.9506849315069,24726,-2.272600179,6.792614573,0.518585675,46398,486767.12328767125
Scarborough,Guildwood / Morningside / West Hill,Lottario,2014,160.3041095890411,488.9123287671233,24726,-2.272600179,6.792614573,0.518585675,46398,386084.9315068493
Scarborough,Guildwood / Morningside / West Hill,Lottario,2015,182.8931506849315,524.0602739726028,24726,-2.272600179,6.792614573,0.518585675,46398,494164.38356164383
Scarborough,Guildwood / Morningside / West Hill,Lotto 649,2012,1327.5273224043715,6370.601092896175,24726,-2.272600179,6.792614573,0.518585675,46398,10366120.218579235
Scarborough,Guildwood / Morningside / West Hill,Lotto 649,2013,1332.7808219178082,6857.071232876712,24726,-2.272600179,6.792614573,0.518585675,46398,10890410.95890411
Scarborough,Guildwood / Morningside / West Hill,Lotto 649,2014,1018.7479452054795,6113.153424657534,24726,-2.272600179,6.792614573,0.518585675,46398,8641095.89041096
Scarborough,Guildwood / Morningside / West Hill,Lotto 649,2015,1101.5287671232877,6648.427397260274,24726,-2.272600179,6.792614573,0.518585675,46398,14010958.90410959
Scarborough,Guildwood / Morningside / West Hill,Lotto Max,2012,943.6912568306011,8100.150273224043,24726,-2.272600179,6.792614573,0.518585675,46398,35483606.55737705
Scarborough,Guildwood / Morningside / West Hill,Lotto Max,2013,721.586301369863,5924.520547945205,24726,-2.272600179,6.792614573,0.518585675,46398,27515068.493150685
Scarborough,Guildwood / Morningside / West Hill,Lotto Max,2014,707.7808219178082,5789.246575342466,24726,-2.272600179,6.792614573,0.518585675,46398,28005479.452054795
Scarborough,Guildwood / Morningside / West Hill,Lotto Max,2015,848.7972602739726,7098.520547945205,24726,-2.272600179,6.792614573,0.518585675,46398,40539726.02739726
Scarborough,Kennedy Park / Ionview / East Birchmount Park,Lottario,2012,211.93715846994536,625.5601092896175,22253,-3.025420988,6.195370567,0.474715972,47286,448142.07650273223
Scarborough,Kennedy Park / Ionview / East Birchmount Park,Lottario,2013,232.44931506849315,685.0739726027397,22253,-3.025420988,6.195370567,0.474715972,47286,486767.12328767125
Scarborough,Kennedy Park / Ionview / East Birchmount Park,Lottario,2014,201.06027397260274,587.6849315068494,22253,-3.025420988,6.195370567,0.474715972,47286,386084.9315068493
Scarborough,Kennedy Park / Ionview / East Birchmount Park,Lottario,2015,233.55890410958904,667.0465753424658,22253,-3.025420988,6.195370567,0.474715972,47286,494164.38356164383
Scarborough,Kennedy Park / Ionview / East Birchmount Park,Lotto 649,2012,1710.9699453551912,7534.404371584699,22253,-3.025420988,6.195370567,0.474715972,47286,10366120.218579235
Scarborough,Kennedy Park / Ionview / East Birchmount Park,Lotto 649,2013,1687.482191780822,8048.726027397261,22253,-3.025420988,6.195370567,0.474715972,47286,10890410.95890411
Scarborough,Kennedy Park / Ionview / East Birchmount Park,Lotto 649,2014,1287.7835616438356,7151.3835616438355,22253,-3.025420988,6.195370567,0.474715972,47286,8641095.89041096
Scarborough,Kennedy Park / Ionview / East Birchmount Park,Lotto 649,2015,1428.345205479452,7963.2,22253,-3.025420988,6.195370567,0.474715972,47286,14010958.90410959
Scarborough,Kennedy Park / Ionview / East Birchmount Park,Lotto Max,2012,1181.7131147540983,9899.754098360656,22253,-3.025420988,6.195370567,0.474715972,47286,35483606.55737705
Scarborough,Kennedy Park / Ionview / East Birchmount Park,Lotto Max,2013,885.2575342465753,7138.027397260274,22253,-3.025420988,6.195370567,0.474715972,47286,27515068.493150685
Scarborough,Kennedy Park / Ionview / East Birchmount Park,Lotto Max,2014,868.3068493150685,6885.739726027397,22253,-3.025420988,6.195370567,0.474715972,47286,28005479.452054795
Scarborough,Kennedy Park / Ionview / East Birchmount Park,Lotto Max,2015,1074.9534246575342,8692.698630136987,22253,-3.025420988,6.195370567,0.474715972,47286,40539726.02739726
Scarborough,Malvern / Rouge,Lottario,2012,229.75956284153006,641.3688524590164,23250,-2.722181146,6.268104089,0.499854397,67251,448142.07650273223
Scarborough,Malvern / Rouge,Lottario,2013,260.26849315068495,727.4054794520548,23250,-2.722181146,6.268104089,0.499854397,67251,486767.12328767125
Scarborough,Malvern / Rouge,Lottario,2014,216.27671232876713,596.8602739726027,23250,-2.722181146,6.268104089,0.499854397,67251,386084.9315068493
Scarborough,Malvern / Rouge,Lottario,2015,282.63013698630135,771.1287671232876,23250,-2.722181146,6.268104089,0.499854397,67251,494164.38356164383
Scarborough,Malvern / Rouge,Lotto 649,2012,1817.1775956284152,8148.245901639344,23250,-2.722181146,6.268104089,0.499854397,67251,10366120.218579235
Scarborough,Malvern / Rouge,Lotto 649,2013,1825.4520547945206,8878.575342465754,23250,-2.722181146,6.268104089,0.499854397,67251,10890410.95890411
Scarborough,Malvern / Rouge,Lotto 649,2014,1392.150684931507,7721.210958904109,23250,-2.722181146,6.268104089,0.499854397,67251,8641095.89041096
Scarborough,Malvern / Rouge,Lotto 649,2015,1728.5479452054794,9528.394520547945,23250,-2.722181146,6.268104089,0.499854397,67251,14010958.90410959
Scarborough,Malvern / Rouge,Lotto Max,2012,1359.051912568306,11874.262295081968,23250,-2.722181146,6.268104089,0.499854397,67251,35483606.55737705
Scarborough,Malvern / Rouge,Lotto Max,2013,1034.4767123287672,8554.465753424658,23250,-2.722181146,6.268104089,0.499854397,67251,27515068.493150685
Scarborough,Malvern / Rouge,Lotto Max,2014,1022.9095890410958,8345.342465753425,23250,-2.722181146,6.268104089,0.499854397,67251,28005479.452054795
Scarborough,Malvern / Rouge,Lotto Max,2015,1402.7643835616439,11547.315068493152,23250,-2.722181146,6.268104089,0.499854397,67251,40539726.02739726
Scarborough,Milliken / Agincourt North / Steeles East / L'Amoreaux East,Lottario,2012,235.49726775956285,720.0191256830601,18753,-3.217031369,6.997212982,0.461249329,56313,448142.07650273223
Scarborough,Milliken / Agincourt North / Steeles East / L'Amoreaux East,Lottario,2013,270.8794520547945,786.2356164383561,18753,-3.217031369,6.997212982,0.461249329,56313,486767.12328767125
Scarborough,Milliken / Agincourt North / Steeles East / L'Amoreaux East,Lottario,2014,217.17808219178082,623.5780821917808,18753,-3.217031369,6.997212982,0.461249329,56313,386084.9315068493
Scarborough,Milliken / Agincourt North / Steeles East / L'Amoreaux East,Lottario,2015,246.95616438356166,725.7123287671233,18753,-3.217031369,6.997212982,0.461249329,56313,494164.38356164383
Scarborough,Milliken / Agincourt North / Steeles East / L'Amoreaux East,Lotto 649,2012,2207.497267759563,10448.098360655738,18753,-3.217031369,6.997212982,0.461249329,56313,10366120.218579235
Scarborough,Milliken / Agincourt North / Steeles East / L'Amoreaux East,Lotto 649,2013,2202.6383561643834,11323.090410958905,18753,-3.217031369,6.997212982,0.461249329,56313,10890410.95890411
Scarborough,Milliken / Agincourt North / Steeles East / L'Amoreaux East,Lotto 649,2014,1601.3945205479451,9557.646575342465,18753,-3.217031369,6.997212982,0.461249329,56313,8641095.89041096
Scarborough,Milliken / Agincourt North / Steeles East / L'Amoreaux East,Lotto 649,2015,1763.545205479452,10629.295890410958,18753,-3.217031369,6.997212982,0.461249329,56313,14010958.90410959
Scarborough,Milliken / Agincourt North / Steeles East / L'Amoreaux East,Lotto Max,2012,1509.75956284153,12653.401639344262,18753,-3.217031369,6.997212982,0.461249329,56313,35483606.55737705
Scarborough,Milliken / Agincourt North / Steeles East / L'Amoreaux East,Lotto Max,2013,1151.509589041096,9280.04109589041,18753,-3.217031369,6.997212982,0.461249329,56313,27515068.493150685
Scarborough,Milliken / Agincourt North / Steeles East / L'Amoreaux East,Lotto Max,2014,1110.9013698630138,8857.013698630137,18753,-3.217031369,6.997212982,0.461249329,56313,28005479.452054795
Scarborough,Milliken / Agincourt North / Steeles East / L'Amoreaux East,Lotto Max,2015,1349.1561643835616,11096.753424657534,18753,-3.217031369,6.997212982,0.461249329,56313,40539726.02739726
